gwas_name,mid,module_size,net,pval,teamName,traitGroup,type,new_gwas_cat,trait.simplified
EUR.GIANT_HEIGHT_Wood_et_al_2014_publicrelease_HapMapCeuFreq,34,3,5_cancer,0.0017537999,TripleAHC,Height,Anthropometric,,Height
EUR.GIANT_OBESITY_CLASS3_Stage1_Berndt2013_publicrelease_HapMapCeuFreq,21,5,5_cancer,0.00276012044,TripleAHC,"BMI, obesity",Anthropometric,,Obesity
EUR.Hor2010.Narcolepsy.META_NARCO_HLAall_IMPUTED,34,3,5_cancer,0.00133177959,TripleAHC,Narcolepsy,Various,,Narcolepsy
EUR.Neuroticism_Full,28,4,5_cancer,5.9928957499999995e-05,TripleAHC,Neuroticism,Psychiatric,,Neuroticism
EUR.Neuroticism_Full,24,3,5_cancer,0.0010256693,TripleAHC,Neuroticism,Psychiatric,,Neuroticism
EUR.RA_GWASmeta2_20090505,34,3,5_cancer,0.0013333333300000001,TripleAHC,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.GIANT_Randall2013PlosGenet_stage1_publicrelease_HapMapCeuFreq_HIP_WOMEN,7,7,6_homology,0.000297575136,TripleAHC,"BMI, waist, hip (female)",Anthropometric,,Hip circumference
EUR.CARDIoGRAM_2010_lipids.TC_ONE,149,58,1_ppi,1.7051080799999998e-05,QUT_EECS_clustering,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.CARDIoGRAM_2010_lipids.TC_ONE,146,6,1_ppi,2.6054173e-05,QUT_EECS_clustering,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.FG.ENGAGE1000G_FG,207,64,1_ppi,6.15149801e-05,QUT_EECS_clustering,Fasting glucose,Glycemic,,Fasting glucose
EUR.GIANT.BMI.MEN.GT50.publicrelease,664,14,1_ppi,2.03265238e-05,QUT_EECS_clustering,"BMI, waist, hip (male)",Anthropometric,,Body mass index
EUR.GIANT.BMI.WOMEN.GT50.publicrelease,664,14,1_ppi,6.02568613e-05,QUT_EECS_clustering,"BMI, obesity",Anthropometric,,Body mass index
EUR.GIANT_2015_HIP_COMBINED_EUR,664,14,1_ppi,1.65319932e-05,QUT_EECS_clustering,"BMI, waist, hip (female)",Anthropometric,,Hip circumference
EUR.GIANT_2015_HIPadjBMI_COMBINED_EUR,686,34,1_ppi,2.05971648e-05,QUT_EECS_clustering,BMI (female),Anthropometric,,Body mass index
EUR.GIANT_2015_HIPadjBMI_COMBINED_EUR,60,13,1_ppi,2.7100544600000003e-05,QUT_EECS_clustering,BMI (female),Anthropometric,,Body mass index
EUR.GIANT_2015_HIPadjBMI_FEMALES_EUR,686,34,1_ppi,1.0906923099999998e-05,QUT_EECS_clustering,BMI (female),Anthropometric,,Body mass index
EUR.GIANT_2015_WC_COMBINED_EUR,664,14,1_ppi,5.36998401e-05,QUT_EECS_clustering,"BMI, waist, hip (female)",Anthropometric,,Waist circumference
EUR.GIANT_2015_WCadjBMI_MALES_EUR,60,13,1_ppi,2.62282555e-08,QUT_EECS_clustering,BMI (male),Anthropometric,,Body mass index
EUR.GIANT_2015_WCadjBMI_MALES_EUR,686,34,1_ppi,2.59503078e-05,QUT_EECS_clustering,BMI (male),Anthropometric,,Body mass index
EUR.GIANT_BMI_Speliotes2010_publicrelease_HapMapCeuFreq_eqtl,664,14,1_ppi,3.51183213e-05,QUT_EECS_clustering,"BMI, obesity",Anthropometric,,Body mass index
EUR.GIANT_HEIGHT_LangoAllen2010_publicrelease_HapMapCeuFreq_eqtl,60,13,1_ppi,5.5556437e-05,QUT_EECS_clustering,Height,Anthropometric,,Height
EUR.GIANT_OVERWEIGHT_Stage1_Berndt2013_publicrelease_HapMapCeuFreq,664,14,1_ppi,5.635556e-06,QUT_EECS_clustering,"BMI, obesity",Anthropometric,,Obesity
EUR.GIANT_Randall2013PlosGenet_stage1_publicrelease_HapMapCeuFreq_WCadjBMI_MEN,60,13,1_ppi,6.078973979999999e-07,QUT_EECS_clustering,BMI (male),Anthropometric,,Body mass index
EUR.GLGC.jointGwasMc_LDL,146,6,1_ppi,3.68090297e-05,QUT_EECS_clustering,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.GLGC.jointGwasMc_TC,149,58,1_ppi,9.43269693e-06,QUT_EECS_clustering,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.GLGC.jointGwasMc_TC,146,6,1_ppi,1.37330143e-05,QUT_EECS_clustering,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.GLGC.Mc_LDL,146,6,1_ppi,1.21683306e-05,QUT_EECS_clustering,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.GLGC.Mc_LDL,149,58,1_ppi,7.9654797e-05,QUT_EECS_clustering,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.GLGC.Mc_TC,149,58,1_ppi,2.85552167e-06,QUT_EECS_clustering,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.GLGC.Mc_TC,146,6,1_ppi,5.1704317100000005e-06,QUT_EECS_clustering,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.IBDGenetics.CD,247,38,1_ppi,3.82416079e-05,QUT_EECS_clustering,Inflammatory bowel disease,Immune,,Crohn's disease
EUR.IBDGenetics.CD,183,44,1_ppi,5.25505084e-05,QUT_EECS_clustering,Inflammatory bowel disease,Immune,,Crohn's disease
EUR.IBDGenetics.UC,247,38,1_ppi,1.58975624e-05,QUT_EECS_clustering,Inflammatory bowel disease,Immune,,Ulcerative colitis
EUR.Neuroticism_Full,687,39,1_ppi,3.3711780600000005e-06,QUT_EECS_clustering,Neuroticism,Psychiatric,,Neuroticism
EUR.Okada2014.RA_GWASmeta_European_v2,184,12,1_ppi,9.06737313e-05,QUT_EECS_clustering,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.Okada2014.RA_GWASmeta_European_v2,183,44,1_ppi,0.00013567638800000001,QUT_EECS_clustering,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.pgc.scz.full.2012-04,686,34,1_ppi,4.3070147100000006e-05,QUT_EECS_clustering,Schizophrenia,Psychiatric,,Schizophrenia
EUR.pgc.scz2.2014,696,29,1_ppi,2.93333887e-05,QUT_EECS_clustering,Schizophrenia,Psychiatric,,Schizophrenia
EUR.ASN.CAD.cad.add.160614.website,493,72,2_ppi,2.18636154e-05,QUT_EECS_clustering,Coronary artery disease,Cardiovascular,,Coronary artery disease
EUR.FG.ENGAGE1000G_FG,454,3,2_ppi,5.149243759999999e-06,QUT_EECS_clustering,Fasting glucose,Glycemic,,Fasting glucose
EUR.GIANT.BMI.WOMEN.LE50.publicrelease,119,3,2_ppi,2.00516772e-05,QUT_EECS_clustering,"BMI, obesity",Anthropometric,,Body mass index
EUR.GIANT_2015_HIP_FEMALES_EUR,527,5,2_ppi,2.9445482499999997e-05,QUT_EECS_clustering,"BMI, waist, hip (female)",Anthropometric,,Hip circumference
EUR.GIANT_2015_HIPadjBMI_FEMALES_EUR,750,39,2_ppi,3.5915114799999995e-05,QUT_EECS_clustering,BMI (female),Anthropometric,,Body mass index
EUR.GIANT_HEIGHT_LangoAllen2010_publicrelease_HapMapCeuFreq_eqtl,23,6,2_ppi,4.82546442e-05,QUT_EECS_clustering,Height,Anthropometric,,Height
EUR.GIANT_OVERWEIGHT_Stage1_Berndt2013_publicrelease_HapMapCeuFreq,733,4,2_ppi,4.01943018e-05,QUT_EECS_clustering,"BMI, obesity",Anthropometric,,Obesity
EUR.GIANT_Randall2013PlosGenet_stage1_publicrelease_HapMapCeuFreq_BMI_WOMEN,119,3,2_ppi,5.32751754e-05,QUT_EECS_clustering,"BMI, waist, hip (female)",Anthropometric,,Body mass index
EUR.GIANT_Randall2013PlosGenet_stage1_publicrelease_HapMapCeuFreq_WCadjBMI_MEN,127,5,2_ppi,5.1934079499999995e-05,QUT_EECS_clustering,BMI (male),Anthropometric,,Body mass index
EUR.IBDGenetics.CD,681,47,2_ppi,4.32159685e-05,QUT_EECS_clustering,Inflammatory bowel disease,Immune,,Crohn's disease
EUR.MAGIC.FastingGlucose,454,3,2_ppi,1.05309423e-05,QUT_EECS_clustering,Fasting glucose,Glycemic,,Fasting glucose
EUR.MAGIC.Manning_et_al_FastingGlucose_Interaction.JMAcontBMI_P,454,3,2_ppi,7.4309716200000005e-06,QUT_EECS_clustering,Fasting glucose,Glycemic,,Fasting glucose (BMI interact.)
EUR.MAGIC.Scott_et_al_FG_Jan2013,327,7,2_ppi,3.44776204e-05,QUT_EECS_clustering,Fasting glucose,Glycemic,,Fasting glucose
EUR.MAGIC.Scott_et_al_FG_Jan2013,454,3,2_ppi,4.333091179999999e-05,QUT_EECS_clustering,Fasting glucose,Glycemic,,Fasting glucose
EUR.MAGIC_Manning_et_al_FastingGlucose_MainEffect.BMIadj,454,3,2_ppi,5.08041716e-06,QUT_EECS_clustering,Fasting glucose,Glycemic,,Fasting glucose
EUR.MAGIC_Manning_et_al_FastingGlucose_MainEffect,454,3,2_ppi,9.72494553e-06,QUT_EECS_clustering,Fasting glucose,Glycemic,,Fasting glucose
EUR.ASN.CAD.cad.add.160614.website,42,3,3_signal,3.7939917900000003e-05,QUT_EECS_clustering,Coronary artery disease,Cardiovascular,,Coronary artery disease
EUR.ASN.MI.mi.add.030315.website,42,3,3_signal,0.000117208555,QUT_EECS_clustering,Coronary artery disease,Cardiovascular,,Coronary artery disease
EUR.CARDIoGRAM_2010_lipids.LDL_ONE,42,3,3_signal,7.4815847e-06,QUT_EECS_clustering,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.CARDIoGRAM_2010_lipids.TC_ONE,42,3,3_signal,1.0220114099999999e-05,QUT_EECS_clustering,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.FG.ENGAGE1000G_FG,165,3,3_signal,5.76486257e-06,QUT_EECS_clustering,Fasting glucose,Glycemic,,Fasting glucose
EUR.Fritsche_2015_AdvancedAMD,345,7,3_signal,4.116075990000001e-06,QUT_EECS_clustering,Various,Various,,Macular degeneration
EUR.GIANT_EXTREME_BMI_Stage1_Berndt2013_publicrelease_HapMapCeuFreq,186,4,3_signal,8.72733081e-05,QUT_EECS_clustering,"BMI, obesity",Anthropometric,,Body mass index
EUR.GIANT_HEIGHT_LangoAllen2010_publicrelease_HapMapCeuFreq_eqtl,344,25,3_signal,5.0954941e-05,QUT_EECS_clustering,Height,Anthropometric,,Height
EUR.GLGC.jointGwasMc_LDL,42,3,3_signal,1.32046851e-05,QUT_EECS_clustering,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.GLGC.jointGwasMc_TC,42,3,3_signal,2.1422341599999998e-05,QUT_EECS_clustering,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.GLGC.Mc_LDL,42,3,3_signal,1.96722759e-05,QUT_EECS_clustering,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.GLGC.Mc_TC,42,3,3_signal,1.3378164e-05,QUT_EECS_clustering,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.IGAP_stage_1,281,7,3_signal,7.1072521200000005e-06,QUT_EECS_clustering,Alzheimer's disease,Neurodegenerative,,Alzheimer's disease
EUR.Kathiresan2009.LDL,42,3,3_signal,3.7173404500000004e-06,QUT_EECS_clustering,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.MAGIC.FastingGlucose,165,3,3_signal,1.07892167e-05,QUT_EECS_clustering,Fasting glucose,Glycemic,,Fasting glucose
EUR.MAGIC.Manning_et_al_FastingGlucose_Interaction.JMAcontBMI_P,165,3,3_signal,1.08648482e-05,QUT_EECS_clustering,Fasting glucose,Glycemic,,Fasting glucose (BMI interact.)
EUR.MAGIC.Scott_et_al_FG_Jan2013,165,3,3_signal,5.80799268e-05,QUT_EECS_clustering,Fasting glucose,Glycemic,,Fasting glucose
EUR.MAGIC_Manning_et_al_FastingGlucose_MainEffect.BMIadj,165,3,3_signal,5.67916999e-06,QUT_EECS_clustering,Fasting glucose,Glycemic,,Fasting glucose
EUR.MAGIC_Manning_et_al_FastingGlucose_MainEffect,165,3,3_signal,1.58498618e-05,QUT_EECS_clustering,Fasting glucose,Glycemic,,Fasting glucose
EUR.pgc.cross.SCZ17.2013-05,121,17,3_signal,6.10661477e-05,QUT_EECS_clustering,Schizophrenia,Psychiatric,,Schizophrenia
EUR.pgc.scz.full.2012-04,121,17,3_signal,9.70829365e-05,QUT_EECS_clustering,Schizophrenia,Psychiatric,,Schizophrenia
EUR.Willer2008.LDL,42,3,3_signal,8.93112167e-06,QUT_EECS_clustering,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.ASN.CAD.cad.add.160614.website,114,17,4_coexpr,8.61708789e-05,QUT_EECS_clustering,Coronary artery disease,Cardiovascular,,Coronary artery disease
EUR.BPSCZ.results,0,33,4_coexpr,3.74036083e-05,QUT_EECS_clustering,"Bipolar, schizophrenia",Psychiatric,,Cross-disorder
EUR.BPSCZ.scz-only.results,0,33,4_coexpr,7.070839959999999e-06,QUT_EECS_clustering,Schizophrenia,Psychiatric,,Schizophrenia
EUR.CARDIoGRAM_2010_lipids.TC_ONE,308,38,4_coexpr,0.00010162080700000001,QUT_EECS_clustering,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.CARDIoGRAM_2010_lipids.TC_ONE,140,84,4_coexpr,0.000198780617,QUT_EECS_clustering,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.DIAGRAM.metabochip.T2D,196,24,4_coexpr,6.267579399999999e-05,QUT_EECS_clustering,Type 2 diabetes,Glycemic,,Type 2 diabetes
EUR.GIANT_2015_HIPadjBMI_COMBINED_EUR,0,33,4_coexpr,2.28548607e-05,QUT_EECS_clustering,BMI (female),Anthropometric,,Body mass index
EUR.GIANT_2015_HIPadjBMI_FEMALES_EUR,0,33,4_coexpr,5.97442131e-05,QUT_EECS_clustering,BMI (female),Anthropometric,,Body mass index
EUR.GIANT_2015_HIPadjBMI_MALES_EUR,0,33,4_coexpr,0.000100735804,QUT_EECS_clustering,BMI (male),Anthropometric,,Body mass index
EUR.GIANT_2015_WC_FEMALES_EUR,156,61,4_coexpr,0.00010687870199999999,QUT_EECS_clustering,"BMI, waist, hip (female)",Anthropometric,,Waist circumference
EUR.GIANT_2015_WCadjBMI_MALES_EUR,78,87,4_coexpr,5.28445919e-05,QUT_EECS_clustering,BMI (male),Anthropometric,,Body mass index
EUR.GIANT_2015_WCadjBMI_MALES_EUR,0,33,4_coexpr,0.00011405653200000001,QUT_EECS_clustering,BMI (male),Anthropometric,,Body mass index
EUR.GIANT_Randall2013PlosGenet_stage1_publicrelease_HapMapCeuFreq_WEIGHT_MEN,80,69,4_coexpr,7.95946312e-05,QUT_EECS_clustering,"BMI, waist, hip (male)",Anthropometric,,Weight
EUR.GLGC.jointGwasMc_TC,140,84,4_coexpr,6.84719654e-05,QUT_EECS_clustering,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.IBDGenetics.CD,172,11,4_coexpr,0.000128914978,QUT_EECS_clustering,Inflammatory bowel disease,Immune,,Crohn's disease
EUR.Neuroticism_Full,0,33,4_coexpr,3.69642458e-05,QUT_EECS_clustering,Neuroticism,Psychiatric,,Neuroticism
EUR.Okada2014.RA_GWASmeta_European_v2,167,71,4_coexpr,0.000144380136,QUT_EECS_clustering,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.Okada2014.RA_GWASmeta_European_v2,179,86,4_coexpr,0.000207582754,QUT_EECS_clustering,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.Okada2014.RA_GWASmeta_European_v2,180,89,4_coexpr,0.000384487065,QUT_EECS_clustering,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.pgc.cross.SCZ17.2013-05,0,33,4_coexpr,2.0317190000000002e-05,QUT_EECS_clustering,Schizophrenia,Psychiatric,,Schizophrenia
EUR.pgc.scz.full.2012-04,0,33,4_coexpr,5.82705464e-06,QUT_EECS_clustering,Schizophrenia,Psychiatric,,Schizophrenia
EUR.pgc.scz2.2014,0,33,4_coexpr,0.000133249147,QUT_EECS_clustering,Schizophrenia,Psychiatric,,Schizophrenia
EUR.scz.swe.pgc1.results.v3,0,33,4_coexpr,6.8559128e-05,QUT_EECS_clustering,Schizophrenia,Psychiatric,,Schizophrenia
EUR.BMI.ENGAGE1000G_BMI,6,8,5_cancer,2.59627711e-05,QUT_EECS_clustering,"BMI, obesity",Anthropometric,,Body mass index
EUR.Corre2014.uMg_creat_ratio_all_META_ANALYSIS_Aug2013_7pop1,870,4,5_cancer,4.4446671799999996e-05,QUT_EECS_clustering,Electrolytes,Various,,Electrolytes (urin)
EUR.GIANT.BMI.SNP_gwas_mc_merge_nogc.tbl.uniq,6,8,5_cancer,2.16439689e-05,QUT_EECS_clustering,"BMI, obesity",Anthropometric,,Body mass index
EUR.GIANT_2015_WC_FEMALES_EUR,6,8,5_cancer,3.19645124e-05,QUT_EECS_clustering,"BMI, waist, hip (female)",Anthropometric,,Waist circumference
EUR.BPSCZ.scz-only.results,288,56,6_homology,0.000100510067,QUT_EECS_clustering,Schizophrenia,Psychiatric,,Schizophrenia
EUR.GIANT_2015_WCadjBMI_MALES_EUR,233,34,6_homology,3.5062906399999995e-05,QUT_EECS_clustering,BMI (male),Anthropometric,,Body mass index
EUR.GIANT_Randall2013PlosGenet_stage1_publicrelease_HapMapCeuFreq_WCadjBMI_MEN,233,34,6_homology,3.5784180100000006e-05,QUT_EECS_clustering,BMI (male),Anthropometric,,Body mass index
EUR.pgc.scz.full.2012-04,288,56,6_homology,0.000155979148,QUT_EECS_clustering,Schizophrenia,Psychiatric,,Schizophrenia
EUR.BPSCZ.results,118,74,1_ppi,2.63914066e-06,js1,"Bipolar, schizophrenia",Psychiatric,,Cross-disorder
EUR.BPSCZ.scz-only.results,118,74,1_ppi,3.63529462e-06,js1,Schizophrenia,Psychiatric,,Schizophrenia
EUR.CARDIoGRAM_2010_lipids.LDL_ONE,19,17,1_ppi,3.10839787e-08,js1,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.CARDIoGRAM_2010_lipids.LDL_ONE,18,64,1_ppi,2.7597542400000003e-06,js1,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.CARDIoGRAM_2010_lipids.LDL_ONE,133,47,1_ppi,0.00039345625099999995,js1,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.CARDIoGRAM_2010_lipids.TC_ONE,19,17,1_ppi,8.43846342e-08,js1,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.CARDIoGRAM_2010_lipids.TC_ONE,18,64,1_ppi,2.45910513e-07,js1,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.CARDIoGRAM_2010_lipids.TC_ONE,133,47,1_ppi,0.00020898891599999998,js1,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.DIAGRAM.metabochip.T2D,187,16,1_ppi,6.06351392e-06,js1,Type 2 diabetes,Glycemic,,Type 2 diabetes
EUR.FG.ENGAGE1000G_FG,51,53,1_ppi,6.90707991e-05,js1,Fasting glucose,Glycemic,,Fasting glucose
EUR.GIANT_2015_HIPadjBMI_COMBINED_EUR,28,33,1_ppi,2.7851039300000003e-06,js1,BMI (female),Anthropometric,,Body mass index
EUR.GIANT_2015_HIPadjBMI_FEMALES_EUR,28,33,1_ppi,0.000237200262,js1,BMI (female),Anthropometric,,Body mass index
EUR.GIANT_2015_HIPadjBMI_FEMALES_EUR,118,74,1_ppi,0.000309725259,js1,BMI (female),Anthropometric,,Body mass index
EUR.GIANT_2015_HIPadjBMI_MALES_EUR,28,33,1_ppi,8.217191190000002e-05,js1,BMI (male),Anthropometric,,Body mass index
EUR.GIANT_2015_WCadjBMI_MALES_EUR,28,33,1_ppi,3.27039752e-08,js1,BMI (male),Anthropometric,,Body mass index
EUR.GIANT_HEIGHT_LangoAllen2010_publicrelease_HapMapCeuFreq_eqtl,28,33,1_ppi,4.00090368e-05,js1,Height,Anthropometric,,Height
EUR.GIANT_HEIGHT_Wood_et_al_2014_publicrelease_HapMapCeuFreq,28,33,1_ppi,4.2404370500000006e-05,js1,Height,Anthropometric,,Height
EUR.GIANT_Randall2013PlosGenet_stage1_publicrelease_HapMapCeuFreq_WCadjBMI_MEN,28,33,1_ppi,6.10874729e-07,js1,BMI (male),Anthropometric,,Body mass index
EUR.GLGC.jointGwasMc_LDL,18,64,1_ppi,3.8530627200000003e-07,js1,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.GLGC.jointGwasMc_LDL,19,17,1_ppi,1.0291812900000001e-06,js1,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.GLGC.jointGwasMc_LDL,133,47,1_ppi,0.000131210016,js1,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.GLGC.jointGwasMc_TC,18,64,1_ppi,3.1202506e-07,js1,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.GLGC.jointGwasMc_TC,19,17,1_ppi,2.7305706200000003e-06,js1,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.GLGC.jointGwasMc_TC,133,47,1_ppi,0.000337031201,js1,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.GLGC.Mc_LDL,19,17,1_ppi,1.1167289e-06,js1,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.GLGC.Mc_LDL,18,64,1_ppi,7.89376265e-05,js1,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.GLGC.Mc_TC,19,17,1_ppi,2.2441637400000002e-06,js1,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.GLGC.Mc_TC,18,64,1_ppi,1.69660964e-05,js1,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.GLGC.Mc_TC,133,47,1_ppi,0.00020659292399999998,js1,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.Hor2010.Narcolepsy.META_NARCO_HLAall_IMPUTED,2,11,1_ppi,0.000134350924,js1,Narcolepsy,Various,,Narcolepsy
EUR.Hor2010.Narcolepsy.META_NARCO_HLApos_IMPUTED,2,11,1_ppi,5.0844525000000006e-05,js1,Narcolepsy,Various,,Narcolepsy
EUR.Hor2010.Narcolepsy.META_NARCO_HLApos_IMPUTED,46,16,1_ppi,0.00030776290199999997,js1,Narcolepsy,Various,,Narcolepsy
EUR.Okada2014.RA_GWASmeta_European_v2,2,11,1_ppi,4.11191434e-05,js1,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.Okada2014.RA_GWASmeta_European_v2,96,42,1_ppi,0.000149289409,js1,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.pgc.cross.full.2013-03,118,74,1_ppi,2.0855305899999998e-05,js1,"Bipolar, schizophrenia",Psychiatric,,Cross-disorder
EUR.pgc.cross.SCZ17.2013-05,118,74,1_ppi,1.24882896e-05,js1,Schizophrenia,Psychiatric,,Schizophrenia
EUR.pgc.cross.SCZ17.2013-05,143,15,1_ppi,0.00035226192499999997,js1,Schizophrenia,Psychiatric,,Schizophrenia
EUR.pgc.scz.full.2012-04,118,74,1_ppi,6.4826993300000005e-06,js1,Schizophrenia,Psychiatric,,Schizophrenia
EUR.pgc.scz2.2014,118,74,1_ppi,6.72344334e-07,js1,Schizophrenia,Psychiatric,,Schizophrenia
EUR.RA_GWASmeta2_20090505,10,33,1_ppi,0.000110152335,js1,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.RA_GWASmeta2_20090505,2,11,1_ppi,0.000281527233,js1,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.RA_GWASmeta2_20090505,96,42,1_ppi,0.000366147918,js1,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.scz.swe.pgc1.results.v3,118,74,1_ppi,2.1639759399999997e-05,js1,Schizophrenia,Psychiatric,,Schizophrenia
EUR.scz.swe.pgc1.results.v3,143,15,1_ppi,0.00038165150199999994,js1,Schizophrenia,Psychiatric,,Schizophrenia
EUR.ASN.CAD.cad.rec.090715.web,122,36,2_ppi,0.000262488965,js1,Coronary artery disease,Cardiovascular,,Coronary artery disease
EUR.ASN.MI.mi.add.030315.website,86,22,2_ppi,0.00011030203999999999,js1,Coronary artery disease,Cardiovascular,,Coronary artery disease
EUR.BPSCZ.results,164,13,2_ppi,4.5835321e-05,js1,"Bipolar, schizophrenia",Psychiatric,,Cross-disorder
EUR.BPSCZ.results,73,19,2_ppi,0.000343793739,js1,"Bipolar, schizophrenia",Psychiatric,,Cross-disorder
EUR.BPSCZ.results,161,65,2_ppi,0.00036417700199999997,js1,"Bipolar, schizophrenia",Psychiatric,,Cross-disorder
EUR.BPSCZ.results,174,21,2_ppi,0.000565234917,js1,"Bipolar, schizophrenia",Psychiatric,,Cross-disorder
EUR.BPSCZ.scz-only.results,164,13,2_ppi,6.767693789999999e-06,js1,Schizophrenia,Psychiatric,,Schizophrenia
EUR.BPSCZ.scz-only.results,174,21,2_ppi,0.000189259951,js1,Schizophrenia,Psychiatric,,Schizophrenia
EUR.GIANT_2015_HIPadjBMI_COMBINED_EUR,164,13,2_ppi,2.60556234e-05,js1,BMI (female),Anthropometric,,Body mass index
EUR.GIANT_2015_HIPadjBMI_FEMALES_EUR,164,13,2_ppi,4.80106509e-05,js1,BMI (female),Anthropometric,,Body mass index
EUR.GIANT_2015_HIPadjBMI_MALES_EUR,164,13,2_ppi,7.81454939e-05,js1,BMI (male),Anthropometric,,Body mass index
EUR.GIANT_2015_WCadjBMI_MALES_EUR,164,13,2_ppi,9.79018525e-05,js1,BMI (male),Anthropometric,,Body mass index
EUR.GIANT_EXTREME_BMI_Stage1_Berndt2013_publicrelease_HapMapCeuFreq,65,12,2_ppi,3.797780120000001e-05,js1,"BMI, obesity",Anthropometric,,Body mass index
EUR.GIANT_Randall2013PlosGenet_stage1_publicrelease_HapMapCeuFreq_HIPadjBMI_WOMEN,99,41,2_ppi,0.00015850512699999998,js1,BMI (female),Anthropometric,,Body mass index
EUR.Hor2010.Narcolepsy.META_NARCO_HLAall_IMPUTED,21,22,2_ppi,8.723868789999998e-06,js1,Narcolepsy,Various,,Narcolepsy
EUR.Hor2010.Narcolepsy.META_NARCO_HLApos_IMPUTED,21,22,2_ppi,3.04699939e-05,js1,Narcolepsy,Various,,Narcolepsy
EUR.IBDGenetics.UC,21,22,2_ppi,6.9603813e-05,js1,Inflammatory bowel disease,Immune,,Ulcerative colitis
EUR.MAGIC.ln_fastingProinsulin,86,22,2_ppi,0.000199614971,js1,Various,Glycemic,,Fasting proinsulin
EUR.Neuroticism_Full,164,13,2_ppi,0.000246479778,js1,Neuroticism,Psychiatric,,Neuroticism
EUR.Okada2014.RA_GWASmeta_European_v2,21,22,2_ppi,0.00017030686699999998,js1,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.pgc.cross.full.2013-03,164,13,2_ppi,0.00019487245200000002,js1,"Bipolar, schizophrenia",Psychiatric,,Cross-disorder
EUR.pgc.cross.SCZ17.2013-05,164,13,2_ppi,1.91603017e-05,js1,Schizophrenia,Psychiatric,,Schizophrenia
EUR.pgc.cross.SCZ17.2013-05,174,21,2_ppi,0.000291932584,js1,Schizophrenia,Psychiatric,,Schizophrenia
EUR.pgc.scz.full.2012-04,164,13,2_ppi,7.70109448e-06,js1,Schizophrenia,Psychiatric,,Schizophrenia
EUR.pgc.scz.full.2012-04,174,21,2_ppi,7.24580874e-05,js1,Schizophrenia,Psychiatric,,Schizophrenia
EUR.pgc.scz.full.2012-04,161,65,2_ppi,0.000659079684,js1,Schizophrenia,Psychiatric,,Schizophrenia
EUR.pgc.scz2.2014,164,13,2_ppi,6.45501767e-05,js1,Schizophrenia,Psychiatric,,Schizophrenia
EUR.pgc.scz2.2014,73,19,2_ppi,0.000426684842,js1,Schizophrenia,Psychiatric,,Schizophrenia
